order_id,order_timestamp,order_date,user_id,r_id,restaurant_city,cuisine,items_count,sales_qty,subtotal,discount,delivery_fee,gst,sales_amount,currency,payment_method,order_status,customer_rating,delivery_time_min
6073,2025-08-12 20:25:03,2025-08-12,91355,448888,"Rajarhat,Kolkata","Pizzas,Pastas",1,2,408,0,15,20,443,INR,UPI,Delivered,,31.0
6074,2025-11-26 17:42:24,2025-11-26,92461,131407,Panipat,"North Indian,Hyderabadi",4,4,516,183,0,26,359,INR,UPI,Delivered,2.0,22.0
6075,2026-05-13 20:57:09,2026-05-13,94380,350927,"Bibwewadi,Pune",Chinese,3,3,562,0,15,28,605,INR,Wallet,Delivered,5.0,34.0
6076,2024-06-24 19:45:11,2024-06-24,43920,188917,Proddatur,"Asian,Chinese",3,3,345,0,20,17,382,INR,COD,Delivered,3.0,44.0
6077,2026-03-12 21:35:03,2026-03-12,30902,422203,Noida-1,"Ice Cream,Desserts",1,1,165,66,49,8,156,INR,UPI,Refunded,,
6078,2025-07-13 19:42:10,2025-07-13,4763,565751,"Hathibarkala,Dehradun","North Indian,Kebabs",1,1,214,0,0,11,225,INR,UPI,Delivered,5.0,41.0
6079,2024-02-10 11:43:31,2024-02-10,36027,419306,"Vastrapur,Ahmedabad","Chinese,Asian",4,5,2845,0,15,142,3002,INR,Card,Delivered,,28.0
6080,2024-08-17 11:57:39,2024-08-17,7147,69769,"Chukkuwala,Dehradun","North Indian,Chinese",3,3,660,99,20,33,614,INR,COD,Delivered,3.0,45.0
6081,2025-06-03 08:18:06,2025-06-03,57014,108626,Bahadurgarh,Chinese,1,1,40,0,15,2,57,INR,UPI,Delivered,4.0,16.0
6082,2025-10-13 20:24:35,2025-10-13,99236,414529,Mansa,"Fast Food,Beverages",2,3,255,0,20,13,288,INR,Card,Delivered,3.0,33.0
6083,2026-05-18 15:39:27,2026-05-18,19009,55529,"Yelahanka,Bangalore","South Indian,Biryani",3,3,518,59,35,26,520,INR,NetBanking,Delivered,4.0,18.0
6084,2025-11-22 19:06:25,2025-11-22,57785,5547,"Viman Nagar,Pune","North Indian,Punjabi",5,5,1700,0,20,85,1805,INR,UPI,Delivered,5.0,26.0
6085,2025-05-05 21:39:56,2025-05-05,77028,76701,Amritsar,"North Indian,Thalis",1,1,175,67,15,9,132,INR,Wallet,Delivered,4.0,32.0
6086,2025-10-04 20:45:49,2025-10-04,49841,134651,Kishangarh,North Indian,1,1,197,20,20,10,207,INR,UPI,Delivered,,33.0
6087,2025-11-06 13:08:31,2025-11-06,42924,4676,"Kondhwa,Pune","Desserts,Bakery",3,5,563,57,15,28,549,INR,Card,Delivered,4.0,42.0
6088,2025-11-14 08:00:00,2025-11-14,89542,41800,"Hinjewadi,Pune","Fast Food,Snacks",5,6,666,0,25,33,724,INR,COD,Delivered,4.0,19.0
6089,2025-01-11 22:55:22,2025-01-11,190,399872,"Aliganj,Lucknow","Indian,Chinese",1,1,134,24,15,7,132,INR,UPI,Cancelled,,
6090,2026-06-27 18:02:03,2026-06-27,43178,499314,"Rajarajeshwari Nagar,Bangalore","Fast Food,Chinese",1,2,306,0,25,15,346,INR,UPI,Cancelled,,
6091,2026-04-17 04:45:19,2026-04-17,39364,540488,Erode,Arabian,3,5,624,0,49,31,704,INR,UPI,Delivered,5.0,30.0
6092,2025-06-25 15:34:36,2025-06-25,45979,263329,"Baner,Pune","North Indian,Indian",4,4,504,0,25,25,554,INR,UPI,Delivered,,24.0
6093,2025-07-09 18:26:57,2025-07-09,10296,416012,"OMR Navalur,Chennai","Biryani,South Indian",4,6,2083,0,0,104,2187,INR,Card,Delivered,4.0,27.0
6094,2024-07-30 16:32:56,2024-07-30,91614,194601,"ECR-Kottivakkam,Chennai","Beverages,Desserts",1,1,102,15,0,5,92,INR,UPI,Delivered,5.0,25.0
6095,2025-08-03 12:12:44,2025-08-03,199,578746,"Kammanahalli/Kalyan Nagar,Bangalore","Snacks,Sweets",2,2,509,0,15,25,549,INR,UPI,Delivered,,33.0
6096,2024-01-12 16:24:16,2024-01-12,44290,560390,"Akota,Vadodara","North Indian,Gujarati",2,2,446,0,0,22,468,INR,Wallet,Delivered,4.0,19.0
6097,2025-12-07 21:23:15,2025-12-07,9325,122887,"Howrah,Kolkata","Biryani,Chinese",1,1,174,0,15,9,198,INR,Wallet,Delivered,4.0,32.0
6098,2025-03-24 21:29:00,2025-03-24,50396,520677,Rohtak,"Chinese,Pastas",2,2,253,0,25,13,291,INR,Wallet,Delivered,4.0,35.0
6099,2024-03-16 20:28:20,2024-03-16,28195,353998,"Chattarpur,Delhi","Desserts,Ice Cream",1,1,158,38,49,8,177,INR,UPI,Delivered,2.0,43.0
6100,2026-04-11 21:43:59,2026-04-11,41522,363963,"Bibwewadi,Pune",Indian,6,9,1422,451,15,71,1057,INR,Wallet,Delivered,,38.0
6101,2026-01-19 19:23:52,2026-01-19,16778,162279,"Baner,Pune","Mexican,Desserts",2,2,381,52,0,19,348,INR,Wallet,Delivered,3.0,37.0
6102,2026-01-25 19:10:01,2026-01-25,24863,326192,"Rajarhat,Kolkata","Chinese,Indian",1,1,109,18,15,5,111,INR,NetBanking,Delivered,,43.0
6103,2026-04-23 20:32:18,2026-04-23,13497,62881,"Laxmi Nagar,Delhi","North Indian,Punjabi",2,2,324,43,25,16,322,INR,UPI,Delivered,5.0,43.0
6104,2024-01-23 20:18:50,2024-01-23,71832,15550,"Annanagar,Chennai","Chettinad,South Indian",2,2,688,80,49,34,691,INR,UPI,Delivered,,22.0
6105,2024-05-22 21:49:25,2024-05-22,22747,211637,Bareilly,"Pizzas,Beverages",4,5,457,0,15,23,495,INR,UPI,Delivered,,44.0
6106,2025-09-28 14:24:53,2025-09-28,98655,367842,Guna,"Fast Food,Chinese",3,3,291,0,0,15,306,INR,Card,Delivered,4.0,28.0
6107,2026-02-12 05:53:31,2026-02-12,61240,369419,"Bopal,Ahmedabad","Continental,Indian",1,1,249,0,15,12,276,INR,UPI,Delivered,4.0,30.0
6108,2026-05-25 08:35:39,2026-05-25,91901,154920,Patna,"Indian,Chinese",1,1,71,24,49,4,100,INR,Card,Delivered,4.0,9.0
6109,2024-07-17 12:05:22,2024-07-17,54435,462161,"Baner,Pune",Lebanese,3,4,541,0,0,27,568,INR,Wallet,Delivered,5.0,31.0
6110,2025-12-21 21:28:32,2025-12-21,37770,220117,Porbandar,North Indian,3,5,579,0,0,29,608,INR,UPI,Delivered,5.0,51.0
6111,2025-05-23 23:42:49,2025-05-23,99428,27011,"Airoli,Mumbai","North Indian,Chinese",2,3,1181,143,35,59,1132,INR,Wallet,Refunded,,
6112,2025-12-05 19:40:15,2025-12-05,72143,541041,Kayamkulam,"Pizzas,Beverages",1,1,144,0,15,7,166,INR,Wallet,Cancelled,,
6113,2025-07-10 20:51:46,2025-07-10,70421,217306,"Piplod,Surat","South Indian,Punjabi",3,4,664,202,0,33,495,INR,UPI,Delivered,,24.0
6114,2025-05-14 08:36:25,2025-05-14,24283,107436,"BTM,Bangalore","Chinese,Tandoor",3,5,635,0,0,32,667,INR,NetBanking,Delivered,4.0,35.0
6115,2024-10-26 13:46:59,2024-10-26,55414,467899,"Greater Kailash 2,Delhi",Indian,3,4,520,0,0,26,546,INR,UPI,Delivered,5.0,20.0
6116,2025-07-01 20:06:01,2025-07-01,4507,140743,Trichy,"Bakery,Snacks",2,2,375,0,25,19,419,INR,UPI,Delivered,5.0,17.0
6117,2025-04-07 14:43:05,2025-04-07,50703,430507,"Hathibarkala,Dehradun","Chinese,Beverages",2,3,717,149,0,36,604,INR,Card,Delivered,5.0,24.0
6118,2026-03-04 21:26:00,2026-03-04,66153,550775,Ujjain,"North Indian,Snacks",2,2,321,0,25,16,362,INR,UPI,Delivered,4.0,33.0
6119,2026-01-03 16:26:47,2026-01-03,91634,162880,"Hathibarkala,Dehradun",Indian,4,4,530,0,15,26,571,INR,COD,Delivered,4.0,33.0
6120,2025-03-27 19:53:16,2025-03-27,22798,90559,"Sadar,Nagpur",North Indian,4,6,437,0,20,22,479,INR,Wallet,Delivered,4.0,23.0
6121,2026-02-06 22:04:49,2026-02-06,22876,128593,Khammam,"Biryani,North Indian",1,2,256,0,0,13,269,INR,COD,Delivered,5.0,60.0
6122,2025-10-12 12:48:44,2025-10-12,62939,44163,"Bandra West,Mumbai","Indian,Chinese",1,1,355,0,20,18,393,INR,UPI,Cancelled,,
6123,2024-11-03 19:36:24,2024-11-03,21274,75401,Agra,"North Indian,Chinese",2,2,215,37,20,11,209,INR,Wallet,Refunded,,
6124,2026-02-28 20:49:09,2026-02-28,34334,102208,"Gandhinagar,Ahmedabad","Thalis,Gujarati",2,3,259,0,25,13,297,INR,UPI,Delivered,4.0,46.0
6125,2026-02-19 07:51:54,2026-02-19,44805,200837,Jabalpur,North Indian,1,1,53,0,0,3,56,INR,UPI,Delivered,,24.0
6126,2025-02-17 12:06:55,2025-02-17,14496,32729,"BTM,Bangalore","Andhra,Biryani",3,3,213,0,0,11,224,INR,Card,Delivered,2.0,35.0
6127,2025-09-24 19:04:08,2025-09-24,30170,475355,Chandrapur,South Indian,1,1,144,0,25,7,176,INR,UPI,Delivered,4.0,36.0
6128,2025-04-14 12:01:58,2025-04-14,248,154761,Jagtial,"Desserts,Sweets",2,3,443,0,20,22,485,INR,Wallet,Delivered,5.0,23.0
6129,2025-01-05 19:23:05,2025-01-05,40115,35897,"Rajarajeshwari Nagar,Bangalore","Ice Cream,Bakery",3,3,1065,107,25,53,1036,INR,UPI,Cancelled,,
6130,2025-11-03 21:52:03,2025-11-03,33176,531558,Bapatlachirala,"Biryani,Indian",3,3,505,191,20,25,359,INR,UPI,Delivered,,45.0
6131,2024-08-10 13:57:23,2024-08-10,12497,60700,"MVP Colony,Vizag","Chinese,Indian",2,2,156,55,35,8,144,INR,UPI,Delivered,3.0,48.0
6132,2024-05-20 20:33:56,2024-05-20,82850,450588,"Himayath Nagar,Hyderabad","North Indian,Chinese",3,5,771,0,35,39,845,INR,Card,Delivered,,33.0
6133,2025-03-30 22:16:22,2025-03-30,50444,184754,"Rajarhat,Kolkata",Indian,2,4,352,0,35,18,405,INR,NetBanking,Delivered,4.0,37.0
6134,2025-01-06 06:36:15,2025-01-06,68459,408979,"Villivakkam,Chennai","Grill,Pizzas",1,1,68,0,35,3,106,INR,UPI,Delivered,4.0,42.0
6135,2025-07-27 15:28:19,2025-07-27,45333,303054,Imphal,Indian,2,3,429,0,25,21,475,INR,COD,Delivered,4.0,31.0
6136,2026-04-17 19:51:31,2026-04-17,51958,92594,"Kirti Nagar,Delhi",Indian,2,3,649,0,15,32,696,INR,UPI,Delivered,3.0,43.0
6137,2025-08-02 10:26:54,2025-08-02,24518,537508,"Salt Lake,Kolkata","Continental,Chinese",1,1,99,0,0,5,104,INR,UPI,Delivered,3.0,14.0
6138,2026-02-22 16:03:23,2026-02-22,80028,46580,"Bhosari,Pune","Fast Food,Pizzas",3,4,308,0,0,15,323,INR,UPI,Delivered,2.0,20.0
6139,2026-04-27 00:45:32,2026-04-27,69183,140856,Morena,"Bakery,Desserts",2,2,224,57,49,11,227,INR,Wallet,Cancelled,,
6140,2025-12-02 07:35:07,2025-12-02,3772,308378,"Perumbakkam,Chennai","Desserts,Beverages",6,6,801,0,25,40,866,INR,COD,Delivered,,36.0
6141,2026-06-23 20:58:47,2026-06-23,94438,349776,Agra,"North Indian,South Indian",1,1,150,0,20,8,178,INR,Wallet,Delivered,3.0,39.0
6142,2025-11-21 20:33:36,2025-11-21,85734,469546,"BTM,Bangalore","Snacks,Beverages",3,5,954,263,25,48,764,INR,UPI,Delivered,,10.0
6143,2025-10-09 19:14:58,2025-10-09,22611,18635,"Kompally,Hyderabad",Desserts,5,5,783,302,20,39,540,INR,UPI,Cancelled,,
6144,2024-12-25 06:31:46,2024-12-25,27544,485578,Kotdwar,"North Indian,Chinese",2,3,491,0,0,25,516,INR,COD,Cancelled,,
6145,2024-11-17 18:39:04,2024-11-17,55542,494855,Bhuj,Ice Cream,4,4,423,0,20,21,464,INR,UPI,Delivered,4.0,29.0
6146,2025-05-14 16:53:07,2025-05-14,60213,294962,"Begumpet,Hyderabad","Biryani,Chinese",2,2,273,0,20,14,307,INR,UPI,Delivered,5.0,27.0
6147,2025-07-02 17:59:57,2025-07-02,68778,338733,"Indiranagar,Bangalore","Pizzas,North Indian",2,3,562,0,15,28,605,INR,COD,Delivered,3.0,48.0
6148,2024-09-03 20:53:55,2024-09-03,49869,176489,"Greenfields_FBD,Gurgaon","Sweets,Desserts",1,1,206,0,20,10,236,INR,UPI,Delivered,,25.0
6149,2025-04-11 14:08:01,2025-04-11,60506,273343,"Madhapur,Hyderabad",Fast Food,3,3,221,41,49,11,240,INR,Card,Delivered,4.0,18.0
6150,2024-09-08 19:32:55,2024-09-08,44596,377710,"Akota,Vadodara","Fast Food,Desserts",2,2,356,0,25,18,399,INR,UPI,Delivered,4.0,41.0
6151,2025-08-25 22:58:12,2025-08-25,17580,548128,"Nungambakkam,Chennai","Chinese,Asian",1,1,100,0,0,5,105,INR,Card,Delivered,,31.0
6152,2025-12-20 12:55:08,2025-12-20,74575,160077,"BTM,Bangalore",Indian,5,7,1507,0,15,75,1597,INR,Card,Delivered,,28.0
6153,2026-03-28 16:36:14,2026-03-28,66106,358067,"Rajouri Garden,Delhi","Chinese,Fast Food",1,1,169,17,49,8,209,INR,COD,Delivered,5.0,13.0
6154,2025-05-02 19:08:11,2025-05-02,75614,353247,"Indiranagar,Bangalore","Chinese,Pan-Asian",1,1,276,0,0,14,290,INR,Wallet,Cancelled,,
6155,2025-03-14 21:19:35,2025-03-14,90286,66592,"Adajan,Surat",American,2,3,742,0,20,37,799,INR,UPI,Cancelled,,
6156,2026-06-12 21:53:23,2026-06-12,11264,274149,Muzaffarpur,Indian,1,1,77,14,20,4,87,INR,UPI,Delivered,4.0,32.0
6157,2024-08-01 12:31:28,2024-08-01,8492,442182,"Sangvi,Pune","North Indian,Beverages",2,2,308,0,35,15,358,INR,UPI,Delivered,,32.0
6158,2025-08-03 12:05:36,2025-08-03,41369,401790,Jalgaon,"North Indian,Punjabi",1,1,44,16,25,2,55,INR,COD,Delivered,,36.0
6159,2026-04-20 12:00:48,2026-04-20,86057,437938,Kozhikode,Tibetan,1,1,67,10,20,3,80,INR,UPI,Delivered,5.0,42.0
6160,2024-08-13 19:36:16,2024-08-13,55828,98137,Kolhapur,"Desserts,Beverages",3,6,556,0,25,28,609,INR,Card,Delivered,,39.0
6161,2024-05-15 12:51:06,2024-05-15,69810,399756,"Adajan,Surat",Pizzas,2,3,288,73,15,14,244,INR,COD,Delivered,5.0,29.0
6162,2025-03-19 11:14:59,2025-03-19,64875,446377,"Purasawalkam,Chennai","Biryani,North Indian",1,1,201,0,49,10,260,INR,UPI,Cancelled,,
6163,2025-10-04 19:04:23,2025-10-04,16315,163397,Bhiwani,"North Indian,South Indian",2,3,418,0,20,21,459,INR,Card,Delivered,,27.0
6164,2025-01-30 13:03:46,2025-01-30,49887,490113,"Electronic City,Bangalore","Pizzas,American",3,3,763,0,15,38,816,INR,Card,Delivered,,50.0
6165,2024-11-05 20:05:47,2024-11-05,73906,414200,Darbhanga,"North Indian,Chinese",1,2,306,0,20,15,341,INR,UPI,Delivered,2.0,43.0
6166,2025-01-31 21:27:27,2025-01-31,42270,451918,"Arekere,Bangalore","South Indian,Chaat",3,4,830,276,35,42,631,INR,COD,Delivered,5.0,31.0
6167,2024-11-30 18:14:18,2024-11-30,59836,51263,"Navrangpura,Ahmedabad","North Indian,Chinese",3,3,965,0,35,48,1048,INR,UPI,Delivered,3.0,51.0
6168,2025-04-20 08:24:28,2025-04-20,5835,309024,"T Nagar,Chennai","Indian,Italian",2,2,1732,0,25,87,1844,INR,Card,Delivered,,24.0
6169,2026-06-14 21:02:10,2026-06-14,16940,529191,"Vijay Nagar,Indore","Indian,Biryani",3,3,298,56,0,15,257,INR,NetBanking,Delivered,4.0,31.0
6170,2025-08-02 13:31:12,2025-08-02,10070,362042,"Electronic City,Bangalore","North Indian,South Indian",2,2,309,0,49,15,373,INR,UPI,Delivered,5.0,46.0
6171,2025-02-21 18:59:44,2025-02-21,3286,384186,"Avadi,Chennai",Ice Cream,3,5,1093,136,0,55,1012,INR,Wallet,Delivered,4.0,32.0
6172,2026-03-19 12:44:28,2026-03-19,84590,157467,"OMR Perungudi,Chennai",Chinese,3,3,865,0,20,43,928,INR,UPI,Delivered,,38.0
6173,2026-03-19 20:32:07,2026-03-19,5724,204588,"Narhe,Pune",South Indian,1,1,94,0,25,5,124,INR,Card,Delivered,5.0,47.0
6174,2024-07-16 11:09:47,2024-07-16,50493,54246,"Mehdipatnam,Hyderabad","Beverages,Desserts",1,2,262,46,20,13,249,INR,Wallet,Delivered,5.0,38.0
6175,2026-04-24 21:16:07,2026-04-24,44608,173473,Ballari,"Hyderabadi,North Indian",1,1,140,0,20,7,167,INR,UPI,Delivered,5.0,36.0
6176,2026-04-14 19:43:27,2026-04-14,7673,49272,"HSR,Bangalore","Bengali,Chinese",2,2,348,36,0,17,329,INR,UPI,Delivered,3.0,49.0
6177,2025-01-23 08:46:18,2025-01-23,40237,289967,"Greater Kailash New,Delhi",Desserts,3,4,619,200,15,31,465,INR,Card,Delivered,,24.0
6178,2025-10-02 20:58:53,2025-10-02,69484,437004,Udaipur,"Chinese,Indian",1,1,171,0,25,9,205,INR,Wallet,Delivered,4.0,29.0
6179,2025-09-11 19:28:47,2025-09-11,71360,51909,"Peelamedu,Coimbatore","Pizzas,Italian",2,2,290,31,20,14,293,INR,UPI,Cancelled,,
6180,2026-04-03 20:25:58,2026-04-03,40467,187870,Malda,"Bengali,Chinese",2,2,395,0,25,20,440,INR,UPI,Delivered,5.0,32.0
6181,2026-05-01 09:42:35,2026-05-01,28096,419747,Karnal,"North Indian,Chinese",2,2,297,95,25,15,242,INR,Card,Delivered,,51.0
6182,2025-12-11 06:56:50,2025-12-11,86133,477046,"Electronic City,Bangalore","South Indian,North Indian",3,5,609,177,25,30,487,INR,Card,Delivered,4.0,21.0
6183,2024-10-13 12:41:32,2024-10-13,86867,4520,"Koramangala,Bangalore",Chinese,1,1,165,0,20,8,193,INR,Card,Delivered,,34.0
6184,2024-01-31 09:17:46,2024-01-31,90929,386207,"Sector 15_FBD,Gurgaon","North Indian,Snacks",2,2,92,0,0,5,97,INR,Card,Delivered,3.0,22.0
6185,2025-05-14 18:01:14,2025-05-14,37938,335159,"Jubilee Hills,Hyderabad","Desserts,Bakery",2,2,655,0,15,33,703,INR,UPI,Delivered,,34.0
6186,2026-04-29 21:56:13,2026-04-29,37380,126281,Kanpur,"North Indian,Barbecue",1,1,218,85,0,11,144,INR,Card,Refunded,,
6187,2025-11-09 13:26:27,2025-11-09,29375,534597,"JP Nagar,Bangalore","North Indian,Andhra",2,2,611,0,15,31,657,INR,Card,Delivered,4.0,15.0
6188,2024-07-19 18:09:06,2024-07-19,26559,144502,Hinganghat,"North Indian,South Indian",5,5,466,0,0,23,489,INR,UPI,Delivered,,36.0
6189,2025-07-07 10:28:23,2025-07-07,62375,186181,"Dwarka,Delhi","Burgers,Healthy Food",2,3,736,0,15,37,788,INR,UPI,Delivered,4.0,12.0
6190,2026-04-11 18:51:44,2026-04-11,41167,485785,"Yeshwanthpur,Bangalore","Fast Food,Beverages",2,2,139,0,20,7,166,INR,Wallet,Delivered,4.0,48.0
6191,2024-06-30 20:19:58,2024-06-30,13036,341129,"Nandanvan,Nagpur","Pizzas,Chinese",3,3,431,0,35,22,488,INR,COD,Delivered,4.0,28.0
6192,2025-11-15 22:37:48,2025-11-15,66443,215419,"Madhapur,Hyderabad",Andhra,3,3,300,117,0,15,198,INR,Card,Delivered,5.0,34.0
6193,2026-01-08 13:04:46,2026-01-08,54461,377972,Sivakasi,"Barbecue,Chinese",3,3,367,0,20,18,405,INR,UPI,Delivered,3.0,30.0
6194,2024-06-09 08:40:28,2024-06-09,55647,568360,Cuttack,"Indian,Chinese",3,5,733,0,35,37,805,INR,COD,Delivered,,34.0
6195,2025-12-28 18:40:35,2025-12-28,98352,276828,Kumbakonam,Indian,1,2,172,38,0,9,143,INR,Card,Delivered,3.0,44.0
6196,2024-11-17 13:03:42,2024-11-17,2227,384596,Mangaluru,"Desserts,Ice Cream",2,3,767,243,0,38,562,INR,UPI,Refunded,,
6197,2025-02-12 10:59:54,2025-02-12,39836,223397,Rajahmundry,"Indian,Chinese",2,3,274,0,25,14,313,INR,UPI,Delivered,4.0,54.0
6198,2025-04-01 19:41:25,2025-04-01,37891,234846,"Chrompet,Chennai","Indian,Beverages",3,3,339,88,15,17,283,INR,UPI,Delivered,4.0,23.0
6199,2025-10-16 12:38:41,2025-10-16,32586,209879,Bagdogra,"North Indian,Chinese",1,1,120,0,49,6,175,INR,UPI,Cancelled,,
6200,2025-06-18 20:00:58,2025-06-18,41445,179018,Gondal,"Chinese,Gujarati",3,3,469,0,35,23,527,INR,UPI,Delivered,3.0,25.0
6201,2026-06-10 01:11:46,2026-06-10,49970,548742,Khammam,Chinese,1,1,75,0,25,4,104,INR,UPI,Delivered,4.0,37.0
6202,2025-06-29 14:29:13,2025-06-29,9990,466463,"NSP,Delhi","Mughlai,North Indian",2,2,375,0,49,19,443,INR,Card,Cancelled,,
6203,2024-04-12 23:35:44,2024-04-12,30515,14779,"Pimple Saudagar,Pune",Pizzas,1,1,265,0,20,13,298,INR,NetBanking,Delivered,4.0,45.0
6204,2024-11-25 20:26:09,2024-11-25,55115,345723,Bikaner,"Mediterranean,European",5,7,2094,814,0,105,1385,INR,UPI,Delivered,,11.0
6205,2025-07-20 20:38:00,2025-07-20,34812,143707,"Malviya Nagar,Delhi","Fast Food,North Indian",2,2,252,75,0,13,190,INR,Card,Delivered,,25.0
6206,2025-11-22 18:53:48,2025-11-22,25303,361864,"OMR Navalur,Chennai",Biryani,1,1,537,62,15,27,517,INR,COD,Delivered,,34.0
6207,2025-01-04 13:25:00,2025-01-04,47293,206061,"Vashi,Mumbai","Fast Food,Beverages",3,4,591,0,0,30,621,INR,Wallet,Cancelled,,
6208,2024-03-02 13:44:43,2024-03-02,80807,104544,"Himayath Nagar,Hyderabad",Chinese,2,4,676,0,20,34,730,INR,UPI,Delivered,4.0,20.0
6209,2025-02-07 09:21:27,2025-02-07,90980,504994,Bikaner,"Fast Food,Chinese",1,2,266,79,25,13,225,INR,Wallet,Delivered,,39.0
6210,2025-06-13 13:58:43,2025-06-13,71726,380157,"Saravanampatti,Coimbatore","American,Fast Food",2,2,392,0,20,20,432,INR,UPI,Delivered,5.0,54.0
6211,2025-01-15 18:40:37,2025-01-15,67958,58217,"Connaught Place,Delhi","Desserts,Bakery",2,2,688,0,25,34,747,INR,UPI,Cancelled,,
6212,2024-11-18 12:05:32,2024-11-18,42255,277971,Jalpaiguri,"Bakery,Beverages",1,1,238,0,25,12,275,INR,COD,Delivered,4.0,52.0
6213,2025-12-19 21:35:37,2025-12-19,62546,482375,"Koramangala,Bangalore","Healthy Food,Salads",1,1,149,0,49,7,205,INR,UPI,Delivered,,42.0
6214,2024-10-22 17:01:28,2024-10-22,31896,558541,"Panchkula,Chandigarh","Pizzas,Italian",2,2,213,0,25,11,249,INR,Card,Delivered,3.0,35.0
6215,2025-04-10 19:00:58,2025-04-10,7196,243172,"Shivaji Nagar,Pune","American,Continental",1,1,272,74,0,14,212,INR,COD,Delivered,,18.0
6216,2024-08-30 19:58:20,2024-08-30,12757,62657,"Kamothe,Mumbai",Pizzas,1,1,315,56,25,16,300,INR,Wallet,Delivered,4.0,33.0
6217,2025-06-06 20:09:41,2025-06-06,55175,431116,"Madipakkam,Chennai","Chinese,Chettinad",2,2,391,98,49,20,362,INR,NetBanking,Delivered,3.0,43.0
6218,2025-04-24 19:07:58,2025-04-24,57990,490851,Meerut,"Ice Cream,Desserts",2,2,121,46,0,6,81,INR,UPI,Delivered,5.0,21.0
6219,2025-03-18 13:33:46,2025-03-18,1755,465722,"Indiranagar,Bangalore","Beverages,Chaat",2,3,272,89,15,14,212,INR,UPI,Delivered,,18.0
6220,2024-05-08 22:56:53,2024-05-08,75290,450487,"Dwarka Nagar,Vizag","Biryani,Chinese",4,4,447,96,49,22,422,INR,UPI,Delivered,4.0,49.0
6221,2024-08-20 21:06:43,2024-08-20,56997,357813,"Medavakkam,Chennai",Biryani,1,2,1044,0,25,52,1121,INR,COD,Delivered,5.0,22.0
6222,2024-09-13 23:50:06,2024-09-13,79972,161742,"Athwa,Surat","Thalis,Gujarati",2,2,261,0,35,13,309,INR,UPI,Delivered,5.0,26.0
6223,2025-08-28 11:07:14,2025-08-28,97062,64141,"Dwarka,Delhi","North Indian,Tandoor",3,4,334,77,35,17,309,INR,UPI,Delivered,,13.0
6224,2026-01-31 10:03:16,2026-01-31,46123,514766,Sambalpur,"South Indian,Chinese",2,4,542,0,0,27,569,INR,Card,Delivered,,45.0
6225,2026-03-10 17:10:08,2026-03-10,71801,574125,"Vasant Kunj,Delhi",Desserts,2,2,512,0,0,26,538,INR,UPI,Refunded,,
6226,2024-06-14 17:46:10,2024-06-14,73534,75744,"Rajouri Garden,Delhi","Ice Cream,Ice Cream Cakes",2,2,220,0,15,11,246,INR,UPI,Refunded,,
6227,2026-01-02 14:42:04,2026-01-02,11056,51983,"Hopes,Coimbatore","Indian,Chinese",3,3,1505,175,35,75,1440,INR,UPI,Delivered,,15.0
6228,2025-09-14 20:40:10,2025-09-14,38177,197864,Darbhanga,Mughlai,1,2,254,0,15,13,282,INR,UPI,Delivered,5.0,28.0
6229,2025-09-11 15:29:38,2025-09-11,35085,73361,"Mogappair,Chennai","Biryani,Chinese",1,1,214,25,35,11,235,INR,Wallet,Delivered,4.0,23.0
6230,2025-06-08 21:30:20,2025-06-08,69793,69044,Kanpur,"North Indian,Fast Food",2,3,264,0,25,13,302,INR,Card,Delivered,4.0,24.0
6231,2026-04-14 21:51:27,2026-04-14,2864,390127,"Baner,Pune","North Indian,Punjabi",3,3,336,0,0,17,353,INR,Wallet,Cancelled,,
6232,2024-07-08 20:53:27,2024-07-08,29402,350032,"Chattarpur,Delhi",Italian,2,2,464,0,15,23,502,INR,Card,Delivered,,35.0
6233,2025-03-28 21:46:10,2025-03-28,56083,396092,Silvassa,"South Indian,Punjabi",1,1,101,0,15,5,121,INR,NetBanking,Delivered,5.0,24.0
6234,2025-09-20 14:51:11,2025-09-20,30205,276664,Nandurbar,Fast Food,2,4,484,0,0,24,508,INR,UPI,Delivered,4.0,14.0
6235,2024-05-26 19:35:49,2024-05-26,4111,556770,"Nagavara & Hennur,Bangalore","South Indian,Chinese",4,5,723,0,25,36,784,INR,Card,Delivered,5.0,21.0
6236,2026-04-19 18:11:56,2026-04-19,26954,18723,"Vasant Kunj,Delhi","Italian,Pizzas",2,4,2496,833,20,125,1808,INR,Card,Delivered,5.0,34.0
6237,2025-05-19 18:43:34,2025-05-19,74604,32360,"Chattarpur,Delhi","Tandoor,Mughlai",4,5,949,0,20,47,1016,INR,UPI,Delivered,5.0,41.0
6238,2025-02-14 21:54:15,2025-02-14,65629,521451,"Banashankari,Bangalore","Juices,Chaat",2,2,326,0,0,16,342,INR,COD,Delivered,3.0,25.0
6239,2024-06-12 19:03:11,2024-06-12,74953,535723,"Kirti Nagar,Delhi","Fast Food,Italian",1,1,137,0,25,7,169,INR,UPI,Delivered,3.0,69.0
6240,2024-05-18 13:55:46,2024-05-18,26228,96859,Thiruvananthapuram,South Indian,3,3,392,0,35,20,447,INR,Card,Refunded,,
6241,2025-01-20 16:28:57,2025-01-20,53680,197237,"Annanagar,Chennai","Ice Cream,Desserts",1,1,554,0,15,28,597,INR,UPI,Delivered,4.0,36.0
